357250;1249
357251;1163
357252;1022
357253;14025
357254;53343
357255;1375
357256;42569
357257;1076
357258;4108
357259;2235
357260;1015
357261;1376
357262;1072
357263;1033
357264;1526
357265;1098
357266;1604
357267;1425
357268;3082
357269;1378
357270;3705
357271;3278
357272;1063
357273;2449
357274;24431
357275;1051
357276;1031
357277;3781
357278;33118
357279;1186
357280;1910
357281;1092
357282;1042
357283;1265
357284;2762
357285;2651
357286;4401
357287;1307
357288;56505
357289;2255
357290;1196
357291;1420
357292;1239
357293;1321
357294;1101
357295;1224
357296;1020
357297;1523
357298;1005
357299;1202
357300;1292
357301;1016
357302;1075
357303;2346
357304;1031
357305;1298
357306;1257
357307;3558
357308;1204
357309;1104
357310;3427
357311;2829
357312;1195
357313;5225
357314;1463
357315;1484
357316;1109
357317;7614
357318;1083
357319;1427
357320;10516
357321;1188
357322;1077
357323;14746
357324;1573
357325;1040
357326;1266
357327;2230
357328;1231
357329;1039
357330;3206
357331;1638
357332;8370
357333;3395
357334;1941
357335;1444
357336;1417
357337;1002
357338;1171
357339;1087
357340;1349
357341;1058
357342;1173
357343;1874
357344;1632
357345;2989
357346;1196
357347;1116
357348;1439
357349;1167
357350;1272
357351;1430
357352;2594
357353;1949
357354;1017
357355;1259
357356;2765
357357;1593
357358;1216
357359;33030
357360;1211
357361;11969
357362;3380
357363;1191
357364;3380
357365;9596
357366;1031
357367;1809
357368;1517
357369;1465
357370;1097
357371;1117
357372;1248
357373;1028
357374;1378
357375;1064
357376;1226
357377;1289
357378;1048
357379;1205
357380;1497
357381;1309
357382;2765
357383;1143
357384;2597
357385;1018
357386;7223
357387;3430
357388;1012
357389;1567
357390;1118
357391;1045
357392;1098
357393;1050
357394;44177
357395;1006
357396;1064
357397;1295
357398;8533
357399;1206
357400;1184
357401;1062
357402;1769
357403;1341
357404;1176
357405;1850
357406;40534
357407;1152
357408;1408
357409;1266
357410;1568
357411;2123
357412;10218
357413;1065
357414;3367
357415;1012
357416;1124
357417;1001
357418;1142
357419;1300
357420;1037
357421;2520
357422;1062
357423;1013
357424;1274
357425;2300
357426;2309
357427;1385
357428;8685
357429;1609
357430;1261
357431;2007
357432;1391
357433;1265
357434;1438
357435;1363
357436;2425
357437;1501
357438;1484
357439;1630
357440;1194
357441;2320
357442;11539
357443;1622
357444;1119
357445;1219
357446;1201
357447;1494
357448;1258
357449;1263
357450;2155
357451;1690
357452;2487
357453;74329
357454;2233
357455;1312
357456;1356
357457;1078
357458;49335
357459;1153
357460;1354
357461;1038
357462;1150
357463;1062
357464;1001
357465;1027
357466;1164
357467;1057
357468;1447
357469;2623
357470;1154
357471;1328
357472;1114
357473;1379
357474;1327
357475;1289
357476;1041
357477;1483
357478;1300
357479;1008
357480;13265
357481;1061
357482;1534
357483;1035
357484;2335
357485;43746
357486;1029
357487;1505
357488;1059
357489;1305
357490;1073
357491;1107
357492;1216
357493;1481
357494;1237
357495;1067
357496;1769
357497;1937
357498;1065
357499;1483
357500;4476
357501;2362
357502;1242
357503;1135
357504;14524
357505;1013
357506;1126
357507;1100
357508;17508
357509;2386
357510;1009
357511;1016
357512;1529
357513;1142
357514;1183
357515;2765
357516;35483
357517;1119
357518;1250
357519;1395
357520;1115
357521;23955
357522;1613
357523;1368
357524;2714
357525;2244
357526;2127
357527;1024
357528;1062
357529;1012
357530;1127
357531;1414
357532;1459
357533;2601
357534;1108
357535;1184
357536;2327
357537;1918
357538;1046
357539;7434
357540;1444
357541;2488
357542;1055
357543;1039
357544;1073
357545;1453
357546;1338
357547;1152
357548;1176
357549;1198
357550;1091
357551;1134
357552;1413
357553;1349
357554;1181
357555;2386
357556;1020
357557;2244
357558;1037
357559;1054
357560;2060
357561;1179
357562;1082
357563;32726
357564;1681
357565;1360
357566;2041
357567;1699
357568;1054
357569;1196
357570;1050
357571;1121
357572;1575
357573;1002
357574;1289
357575;1068
357576;1031
357577;1220
357578;1016
357579;1013
357580;1124
357581;1361
357582;1605
357583;1459
357584;1331
357585;1483
357586;1007
357587;2294
357588;1450
357589;2442
357590;1122
357591;4241
357592;1614
357593;1209
357594;2077
357595;1020
357596;1218
357597;2619
357598;1107
357599;1366
357600;1683
357601;1551
357602;1796
357603;1151
357604;1173
357605;1352
357606;1154
357607;2183
357608;1127
357609;2698
357610;1082
357611;1800
357612;1263
357613;1982
357614;2530
357615;1061
357616;2325
357617;1089
357618;1007
357619;1218
357620;1494
357621;1955
357622;1041
357623;13427
357624;29249
357625;1040
357626;1036
357627;1015
357628;1089
357629;1624
357630;3038
357631;1284
357632;1660
357633;1022
357634;19052
357635;1801
357636;1693
357637;1353
357638;1185
357639;1128
357640;1032
357641;1024
357642;2400
357643;1177
357644;3010
357645;1073
357646;1306
357647;1636
357648;1827
357649;1780
357650;37824
357651;5526
357652;1134
357653;1494
357654;1068
357655;1532
357656;1540
357657;1486
357658;1441
357659;1289
357660;1590
357661;1033
357662;1632
357663;1193
357664;2290
357665;1007
357666;1225
357667;1446
357668;1242
357669;1366
357670;1770
357671;1074
357672;1053
357673;1185
357674;1015
357675;1387
357676;1163
357677;1746
357678;1697
357679;2715
357680;1601
357681;1762
357682;1662
357683;1197
357684;1003
357685;1864
357686;1024
357687;1064
357688;2804
357689;1067
357690;1326
357691;1849
357692;1151
357693;1378
357694;16033
357695;1584
357696;1186
357697;1147
357698;1094
357699;1349
357700;1139
357701;1733
357702;1169
357703;1434
357704;1402
357705;1077
357706;2037
357707;1098
357708;1337
357709;1416
357710;1124
357711;1339
357712;1160
357713;1415
357714;1006
357715;1303
357716;1182
357717;1188
357718;1393
357719;1616
357720;1004
357721;1182
357722;24821
357723;1217
357724;1392
357725;1127
357726;1378
357727;1063
357728;1306
357729;1728
357730;1643
357731;1003
357732;1462
357733;1022
357734;1525
357735;7118
357736;1792
357737;1197
357738;1532
357739;1192
357740;1012
357741;1382
357742;1350
357743;1188
357744;1060
357745;1156
357746;1076
357747;1521
357748;1102
357749;1317
357750;1343
357751;1074
357752;1260
357753;1168
357754;1879
357755;1375
357756;1417
357757;1048
357758;1204
357759;1579
357760;1209
357761;1025
357762;1471
357763;1365
357764;1241
357765;1220
357766;1104
357767;1022
357768;1007
357769;1218
357770;1132
357771;1524
357772;1232
357773;17304
357774;1264
357775;1110
357776;1137
357777;1353
357778;1009
357779;1431
357780;1265
357781;1095
357782;1283
357783;1100
357784;1791
357785;1324
357786;1145
357787;1883
357788;1019
357789;1232
357790;1771
357791;1331
357792;1103
357793;25486
357794;1077
357795;1108
357796;1053
357797;1108
357798;1813
357799;1435
357800;1313
357801;4264
357802;1269
357803;1096
357804;2154
357805;1419
357806;1112
357807;1615
357808;1455
357809;1010
357810;1060
357811;1439
357812;1393
357813;1447
357814;1226
357815;1355
357816;1606
357817;1504
357818;1197
357819;1181
357820;1192
357821;1002
357822;1200
357823;1418
357824;1013
357825;1401
357826;1281
357827;1430
357828;1388
357829;1110
357830;1024
357831;1264
357832;21372
357833;1006
357834;1391
357835;1043
357836;1059
357837;1348
357838;1021
357839;1427
357840;1539
357841;1013
357842;1022
357843;1882
357844;1099
357845;1054
357846;1884
357847;1035
357848;1226
357849;1186
357850;1609
357851;1055
357852;1049
357853;1604
357854;1422
357855;1073
357856;1379
357857;1748
357858;1111
357859;1209
357860;1079
357861;1328
357862;1488
357863;1041
357864;1247
357865;1020
357866;1130
357867;1439
357868;1122
357869;1286
357870;1441
357871;1136
357872;1036
357873;1100
357874;1107
357875;1217
357876;1112
357877;1073
357878;1774
357879;1000
357880;1022
357881;1131
357882;1076
357883;1511
357884;1332
357885;1275
357886;1300
357887;1388
357888;1000
357889;1014
357890;1337
357891;1139
357892;1182
357893;1131
357894;1135
357895;1000
357896;1321
357897;1064
357898;1322
357899;1031
357900;1107
357901;1382
357902;6428
357903;1036
357904;1233
357905;1247
357906;2027
357907;1305
357908;1385
357909;1242
357910;1098
357911;1222
357912;1114
357913;1511
357914;1417
357915;1060
357916;1222
357917;1154
357918;1165
357919;1968
357920;2110
357921;1159
357922;1289
357923;1271
357924;1085
357925;1147
357926;1069
357927;1039
357928;1112
357929;1326
357930;1045
357931;1260
357932;1248
357933;1075
357934;1145
357935;1096
357936;1043
357937;1136
357938;1143
357939;1126
357940;1006
357941;1089
357942;2576
357943;1056
357944;1278
357945;1237
357946;1027
357947;1320
357948;1107
357949;1322
357950;1024
357951;1103
357952;1163
357953;1007
357954;1025
357955;1259
357956;1143
357957;1443
357958;1047
357959;1500
357960;1171
357961;1321
357962;1270
357963;1058
357964;1026
357965;1184
357966;1095
357967;1105
357968;1023
357969;1075
357970;1074
357971;1122
357972;1163
357973;1050
357974;1372
357975;1357
357976;1091
357977;1403
357978;1005
357979;1157
357980;1064
357981;1293
357982;1253
357983;1104
357984;1085
357985;1129
357986;1391
357987;1271
357988;1232
357989;1489
357990;1305
357991;1184
357992;1217
357993;1238
357994;1121
357995;1182
357996;1357
357997;1561
357998;1013
357999;1015
358000;1397
358001;1118
358002;1436
358003;1239
358004;1072
358005;1027
358006;1004
358007;1251
358008;1061
358009;1129
358010;1117
358011;1350
358012;1152
358013;1067
358014;1064
358015;1041
358016;1020
358017;1043
358018;1063
358019;1013
358020;1131
358021;1017
358022;1105
358023;1114
358024;1033
358025;1077
358026;1094
358027;1233
358028;1018
358029;1359
358030;1064
358031;1035
358032;1068
358033;4566
358034;1039
358035;1227
358036;1590
358037;1014
358038;1219
358039;1146
358040;1818
358041;1119
358042;1165
358043;1112
358044;1248
358045;1243
358046;1874
358047;1253
358048;1205
358049;1391
358050;1247
358051;1032
358052;1824
358053;1073
358054;1003
358055;1214
358056;1046
358057;1206
358058;1032
358059;1036
358060;1449
358061;1645
358062;1014
358063;1269
358064;1158
358065;1097
358066;1274
358067;1493
358068;1300
358069;1516
358070;1037
358071;1016
358072;1034
358073;1045
358074;1187
358075;1146
358076;1484
358077;1143
358078;1115
358079;1230
358080;1063
358081;1045
358082;1012
358083;1107
358084;1051
358085;1121
358086;1296
358087;1311
358088;1119
358089;1268
358090;1073
358091;1042
358092;1166
358093;1243
358094;1111
358095;1124
358096;1019
358097;1076
358098;1154
358099;1014
358100;1025
358101;1039
358102;1020
358103;1031
358104;1054
358105;1004
358106;1916
358107;1082
358108;1075
358109;1161
358110;3148
358111;1189
358112;1222
358113;1041
358114;1194
358115;1070
358116;1147
358117;1401
358118;1056
358119;1114
358120;1060
358121;1116
358122;1207
358123;1206
358124;1180
358125;1012
358126;5770
358127;1199
358128;1831
358129;2366
358130;1067
358131;1164
358132;1090
358133;1212
358134;1163
358135;1308
358136;1108
358137;1076
358138;1312
358139;1203
358140;1071
358141;1247
358142;1143
358143;1188
358144;1047
358145;1020
358146;1205
358147;1322
358148;1151
358149;1039
358150;1173
358151;1463
358152;1720
358153;1088
358154;1382
358155;1096
358156;1126
358157;1067
358158;1185
358159;1028
358160;1000
358161;999
358162;1036
358163;1381
358164;1089
358165;1071
358166;1040
358167;1225
358168;1071
358169;1040
358170;1144
358171;1182
358172;1024
358173;1055
358174;1006
358175;1159
358176;1015
358177;1075
358178;1118
358179;1009
358180;1007
358181;1331
358182;1020
358183;1155
358184;1188
358185;1021
358186;1437
358187;1223
358188;1063
358189;1003
358190;1551
358191;1317
358192;1141
358193;1165
358194;1196
358195;1412
358196;1182
358197;1781
358198;1316
358199;1172
358200;1067
358201;2644
358202;1015
358203;1030
358204;1205
358205;1040
358206;1027
358207;1469
358208;1228
358209;1095
358210;1163
358211;1046
358212;1179
358213;1036
358214;1246
358215;1074
358216;1242
358217;1872
358218;1082
358219;1120
358220;1179
358221;1064
358222;1044
358223;1475
358224;1001
358225;1417
358226;1024
358227;1597
358228;1035
358229;1072
358230;1036
358231;1248
358232;1842
358233;1362
358234;1107
358235;1403
358236;1102
358237;1538
358238;1012
358239;738
358240;1319
358241;1097
358242;1006
358243;1007
358244;1002
358245;1049
358246;1002
358247;1099
358248;1130
358249;1151
358250;1039
358251;1127
358252;1025
358253;1069
358254;1078
358255;1127
358256;1030
358257;1071
358258;1004
358259;1048
358260;1067
358261;1083
358262;1013
358263;1063
358264;1038
358265;1353
358266;1220
358267;1227
358268;1009
358269;1022
358270;1066
358271;1004
358272;1490
358273;1054
358274;1200
358275;1188
358276;1024
358277;1084
358278;1067
358279;1244
358280;1072
358281;1012
358282;1046
358283;1652
358284;1010
358285;1064
358286;1015
358287;1117
358288;1003
358289;1134
358290;1443
358291;1111
358292;1382
358293;1077
358294;1625
358295;1243
358296;1263
358297;1077
358298;1204
358299;1237
358300;1150
358301;1105
358302;1045
358303;1292
358304;1069
358305;1086
358306;1027
358307;1008
358308;1116
358309;1060
358310;1237
358311;1059
358312;1949
358313;1133
358314;1016
358315;1312
358316;1390
358317;1493
358318;1256
358319;1049
358320;1297
358321;1943
358322;1412
358323;1476
358324;1494
358325;1445
358326;1505
358327;1116
358328;1129
358329;1178
358330;1009
358331;1007
358332;1030
358333;1063
358334;1264
358335;1008
358336;1238
358337;1091
358338;1027
358339;1028
358340;1130
358341;1230
358342;1084
358343;1161
358344;1055
358345;1250
358346;1026
358347;1148
358348;1031
358349;1030
358350;1129
358351;1046
358352;1069
358353;1128
358354;1257
358355;1225
358356;1094
358357;1224
358358;1030
358359;1066
358360;1489
358361;1113
358362;1053
358363;1029
358364;1160
358365;1146
358366;1348
358367;1070
358368;1141
358369;1119
358370;1295
358371;1033
358372;1173
358373;1050
358374;1276
358375;1228
358376;1136
358377;1153
358378;1082
358379;1207
358380;1476
358381;1524
358382;1461
358383;1045
358384;1101
358385;1321
358386;1008
358387;1306
358388;1467
358389;1208
358390;1608
358391;1021
358392;1349
358393;1128
358394;1240
358395;1361
358396;1091
358397;1078
358398;1492
358399;1065
358400;1241
358401;1001
358402;1296
358403;1136
358404;1433
358405;1254
358406;1487
358407;1002
358408;1004
358409;1485
358410;1343
358411;1404
358412;1076
358413;1084
358414;1492
358415;1470
358416;1000
358417;1005
358418;1028
358419;1165
358420;1257
358421;4792
358422;1061
358423;2365
358424;1112
358425;2691
358426;1003
358427;1313
358428;1665
358429;1165
358430;1074
358431;1357
358432;1291
358433;1295
358434;1310
358435;6358
358436;1009
358437;1018
358438;1083
358439;1210
358440;5098
358441;1261
358442;2034
358443;15585
358444;9448
358445;2147
358446;1490
358447;1224
358448;1045
358449;1611
358450;3406
358451;2652
358452;1104
358453;5409
358454;1270
358455;1108
358456;1099
358457;1173
358458;1904
358459;25480
358460;1244
358461;1018
358462;5546
358463;7759
358464;1048
358465;1014
358466;1009
358467;2442
358468;1167
358469;18899
358470;1684
358471;2372
358472;1134
358473;1253
358474;1034
358475;1444
358476;1449
358477;1650
358478;1784
358479;1222
358480;1067
358481;5013
358482;1939
358483;1494
358484;26947
358485;1311
358486;1187
358487;1038
358488;1043
358489;1258
358490;1284
358491;1071
358492;1365
358493;2006
358494;1273
358495;1352
358496;1041
358497;1038
358498;1423
358499;11263
358500;1794
358501;1161
358502;1132
358503;5216
358504;1078
358505;7580
358506;1242
358507;1368
358508;1154
358509;3351
358510;6244
358511;1289
358512;1116
358513;1218
358514;1128
358515;1092
358516;4284
358517;1643
358518;1055
358519;1245
358520;1314
358521;1076
358522;1122
358523;1177
358524;1063
358525;1218
358526;1989
358527;2441
358528;1661
358529;1351
358530;2783
358531;1199
358532;5944
358533;1079
358534;2015
358535;1011
358536;1407
358537;1219
358538;1020
358539;1266
358540;2032
358541;1103
358542;2220
358543;9775
358544;1371
358545;1010
358546;1119
358547;2217
358548;1172
358549;6039
358550;1183
358551;2231
358552;1233
358553;1341
358554;1044
358555;9818
358556;3583
358557;1477
358558;1024
358559;1361
358560;1073
358561;1409
358562;1444
358563;1756
358564;1291
358565;1145
358566;1115
358567;1068
358568;2772
358569;5812
358570;1098
358571;1062
358572;1312
358573;24089
358574;48225
358575;12801
358576;1035
358577;1130
358578;1098
358579;1175
358580;6726
358581;1101
358582;1367
358583;5442
358584;12906
358585;1056
358586;1856
358587;4463
358588;2342
358589;1193
358590;2059
358591;1257
358592;1225
358593;8359
358594;7720
358595;1006
358596;1033
358597;1135
358598;8137
358599;1133
358600;1096
358601;1199
358602;1657
358603;1362
358604;1143
358605;1383
358606;2043
358607;1052
358608;1031
358609;1045
